id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
11928,Female,52,1,13.0,1,1-2 Year,Yes,35961.67,103.0,107
14021,Male,34,1,6.0,0,< 1 Year,Yes,71462.17,39.0,138
12990,Male,50,1,12.0,1,> 2 Years,No,74580.93,86.0,59
18095,Female,52,1,34.0,0,> 2 Years,No,20439.1,124.0,196
12502,Male,49,1,42.0,1,1-2 Year,No,32130.01,89.0,193
13271,Female,37,1,51.0,0,> 2 Years,Yes,28646.74,151.0,154
13635,Female,52,0,47.0,0,< 1 Year,Yes,69749.32,81.0,33
11707,Male,24,1,31.0,0,> 2 Years,No,46172.28,130.0,48
12075,Female,34,1,15.0,1,> 2 Years,Yes,41127.86,152.0,88
11821,Female,47,1,5.0,0,> 2 Years,No,22446.1,163.0,276
14486,Female,36,1,32.0,0,> 2 Years,Yes,44857.64,107.0,47
3093,Male,50,1,17.0,1,> 2 Years,Yes,58855.68,53.0,118
3943,Female,68,1,30.0,0,< 1 Year,Yes,43259.72,40.0,77
12711,Female,69,1,36.0,1,1-2 Year,No,37405.35,58.0,201
5565,Female,23,1,28.0,0,> 2 Years,No,37515.18,133.0,83
18226,Male,19,1,49.0,0,< 1 Year,Yes,46106.29,83.0,148
7283,Male,63,1,21.0,1,< 1 Year,Yes,47293.93,46.0,110
1529,Female,53,1,2.0,0,1-2 Year,No,66436.13,107.0,70
10813,Female,20,1,16.0,0,< 1 Year,No,40656.08,54.0,232
12556,Male,69,1,7.0,0,1-2 Year,No,77991.48,69.0,194
13090,Male,28,1,5.0,0,> 2 Years,No,42660.84,32.0,114
2994,Female,63,1,36.0,0,1-2 Year,No,70159.28,140.0,229
13816,Female,67,1,24.0,1,1-2 Year,No,34742.72,106.0,8
7653,Male,31,1,50.0,1,> 2 Years,No,73177.45,33.0,205
18951,Female,45,1,41.0,0,1-2 Year,No,29385.52,108.0,192
5279,Male,46,1,44.0,0,1-2 Year,Yes,66824.71,39.0,3
6743,Female,42,1,12.0,0,1-2 Year,Yes,39847.5,57.0,114
1311,Male,28,1,0.0,0,< 1 Year,Yes,79422.81,91.0,8
4815,Female,49,1,9.0,0,> 2 Years,Yes,67820.75,61.0,272
14564,Male,30,0,41.0,0,> 2 Years,Yes,52243.24,57.0,228
4682,Male,63,1,0.0,1,1-2 Year,Yes,28546.63,60.0,152
17837,Male,50,1,0.0,0,> 2 Years,Yes,76193.42,44.0,136
19398,Male,44,1,8.0,1,< 1 Year,No,46882.16,88.0,61
18229,Male,58,1,19.0,0,> 2 Years,No,41708.26,101.0,295
4418,Female,44,1,5.0,0,> 2 Years,No,74071.27,59.0,194
3107,Female,38,0,9.0,1,> 2 Years,No,59518.08,89.0,70
11425,Female,40,1,13.0,0,< 1 Year,Yes,20324.84,146.0,288
8780,Female,32,1,9.0,1,1-2 Year,Yes,47367.89,18.0,3
3747,Female,61,1,42.0,0,1-2 Year,Yes,41557.81,145.0,8
4065,Male,35,1,2.0,1,> 2 Years,Yes,41921.61,65.0,140
4642,Male,66,1,24.0,1,> 2 Years,Yes,38464.77,135.0,134
8822,Male,20,1,35.0,1,< 1 Year,Yes,21002.43,24.0,56
6452,Male,68,1,4.0,1,> 2 Years,No,31873.27,125.0,14
1689,Male,18,1,32.0,1,< 1 Year,No,46084.77,150.0,165
845,Male,18,0,34.0,1,1-2 Year,No,71855.31,63.0,197
1743,Female,32,1,40.0,1,> 2 Years,Yes,20998.94,86.0,133
5036,Female,31,1,24.0,0,< 1 Year,No,29816.3,65.0,48
16207,Female,69,1,1.0,0,> 2 Years,Yes,67835.76,131.0,57
14274,Male,45,1,10.0,1,> 2 Years,No,73965.86,141.0,73
2414,Male,20,1,28.0,1,1-2 Year,No,70279.74,45.0,147
15553,Male,47,1,5.0,0,< 1 Year,Yes,26022.51,92.0,284
12172,Male,49,1,43.0,0,> 2 Years,Yes,68238.1,9.0,162
17475,Male,63,1,31.0,1,> 2 Years,No,79241.28,64.0,199
13331,Female,56,1,0.0,0,< 1 Year,Yes,58653.55,93.0,239
17905,Female,24,1,23.0,0,1-2 Year,No,63839.01,127.0,67
10585,Male,68,1,21.0,1,> 2 Years,Yes,75356.45,18.0,208
18862,Female,46,1,0.0,0,1-2 Year,Yes,36460.23,9.0,106
511,Male,43,1,10.0,1,> 2 Years,Yes,52773.8,155.0,192
11574,Female,35,1,8.0,1,> 2 Years,Yes,54700.76,21.0,172
12861,Female,27,1,0.0,0,< 1 Year,Yes,41068.7,56.0,13
3557,Male,53,1,51.0,1,1-2 Year,No,67086.62,44.0,144
10322,Male,68,1,43.0,1,< 1 Year,Yes,31678.25,76.0,100
1089,Female,26,1,30.0,1,> 2 Years,Yes,30732.78,111.0,227
13752,Female,49,1,18.0,1,> 2 Years,Yes,32095.14,157.0,31
18195,Male,48,1,33.0,1,< 1 Year,No,67809.43,53.0,242
10824,Female,36,1,24.0,1,1-2 Year,No,27156.37,120.0,65
10552,Male,20,1,38.0,1,< 1 Year,Yes,45799.3,139.0,217
8999,Male,41,0,3.0,1,1-2 Year,No,78854.52,54.0,48
19141,Female,31,1,29.0,0,< 1 Year,No,34659.85,29.0,222
8715,Male,19,1,0.0,0,1-2 Year,No,36816.73,102.0,48
17349,Male,29,1,38.0,0,> 2 Years,No,24393.47,125.0,55
475,Male,23,1,22.0,1,1-2 Year,Yes,25445.95,138.0,135
7548,Male,46,1,27.0,1,> 2 Years,No,36133.04,133.0,95
9888,Female,33,1,49.0,1,1-2 Year,Yes,24688.83,61.0,238
6997,Female,41,1,40.0,0,1-2 Year,Yes,26337.35,128.0,25
918,Female,37,1,16.0,0,< 1 Year,No,35490.96,132.0,75
6035,Female,66,1,37.0,0,> 2 Years,Yes,23153.86,69.0,215
18294,Female,40,1,44.0,0,> 2 Years,Yes,41658.95,86.0,186
14987,Female,53,1,5.0,0,> 2 Years,Yes,75730.76,133.0,74
2291,Female,32,1,23.0,0,> 2 Years,No,60705.85,160.0,43
9136,Male,64,1,11.0,0,< 1 Year,No,65246.99,94.0,245
19652,Male,47,1,39.0,1,1-2 Year,No,28287.02,47.0,265
10936,Female,58,1,38.0,0,1-2 Year,Yes,54312.97,37.0,58
13198,Male,58,1,17.0,0,< 1 Year,No,38921.75,53.0,264
17007,Female,53,1,27.0,1,> 2 Years,No,39526.79,125.0,60
19852,Female,62,1,14.0,1,1-2 Year,Yes,71378.99,30.0,294
6554,Male,58,1,10.0,0,1-2 Year,No,57309.85,138.0,1
17371,Female,43,1,48.0,0,1-2 Year,Yes,54733.43,40.0,179
19033,Female,66,1,39.0,0,1-2 Year,No,30773.32,15.0,19
6456,Male,25,1,6.0,1,> 2 Years,Yes,51215.56,110.0,230
5926,Female,48,1,6.0,1,> 2 Years,Yes,52782.62,137.0,134
13361,Female,35,1,52.0,1,1-2 Year,Yes,49565.81,124.0,190
19226,Male,43,1,34.0,1,> 2 Years,Yes,40016.44,93.0,119
12168,Female,27,1,35.0,1,1-2 Year,No,54114.71,119.0,16
16563,Male,42,1,46.0,1,1-2 Year,Yes,71367.45,32.0,118
19993,Female,66,1,17.0,0,> 2 Years,No,72032.73,2.0,287
17613,Female,32,1,29.0,1,1-2 Year,Yes,49285.23,13.0,138
8430,Female,46,1,49.0,1,1-2 Year,No,20237.37,136.0,125
19987,Male,33,1,24.0,0,1-2 Year,Yes,28902.6,151.0,294
7932,Male,34,1,23.0,0,> 2 Years,Yes,55800.2,155.0,297
9478,Male,48,1,20.0,1,1-2 Year,Yes,28630.42,6.0,203
2085,Male,33,1,49.0,0,> 2 Years,No,72506.92,102.0,98
10504,Male,67,1,1.0,1,> 2 Years,No,71308.14,44.0,213
1119,Male,56,1,17.0,1,1-2 Year,No,72317.75,57.0,142
9564,Female,61,1,41.0,1,1-2 Year,No,49416.97,17.0,23
7656,Male,60,1,44.0,0,< 1 Year,Yes,76806.06,91.0,1
2845,Female,66,1,30.0,0,> 2 Years,Yes,34302.44,141.0,33
18892,Female,33,0,15.0,0,< 1 Year,Yes,53015.74,29.0,95
19354,Female,51,1,0.0,0,< 1 Year,Yes,26161.07,108.0,45
7322,Female,69,0,28.0,0,> 2 Years,No,33476.61,130.0,231
6685,Female,63,1,15.0,0,> 2 Years,Yes,68626.0,133.0,225
14420,Male,20,1,51.0,0,1-2 Year,No,22049.18,140.0,140
739,Male,44,0,52.0,0,1-2 Year,Yes,33858.09,122.0,239
18736,Male,43,1,10.0,1,> 2 Years,No,34973.77,70.0,69
11045,Female,45,0,12.0,1,< 1 Year,Yes,73496.12,113.0,157
8346,Male,53,1,27.0,1,> 2 Years,No,67614.59,29.0,100
8285,Female,45,1,1.0,1,< 1 Year,No,35429.37,156.0,77
16844,Female,33,1,36.0,0,1-2 Year,Yes,29630.63,114.0,39
18840,Male,65,0,6.0,1,1-2 Year,Yes,62123.7,47.0,261
5313,Male,48,1,49.0,1,1-2 Year,No,62175.19,113.0,134
16989,Male,64,1,35.0,0,< 1 Year,No,23896.85,39.0,293
13626,Male,26,1,45.0,0,< 1 Year,No,23204.86,126.0,187
557,Female,29,1,31.0,1,> 2 Years,No,28083.13,134.0,120
2677,Male,18,1,49.0,0,> 2 Years,No,68081.35,151.0,173
17038,Male,30,1,5.0,0,> 2 Years,Yes,24348.36,82.0,114
7734,Female,56,1,12.0,1,< 1 Year,No,78702.98,53.0,215
5003,Male,25,1,42.0,1,1-2 Year,No,76299.87,57.0,159
4278,Female,26,1,52.0,0,> 2 Years,No,70439.35,53.0,19
14247,Female,66,1,47.0,0,> 2 Years,No,25552.25,151.0,4
16128,Male,56,1,28.0,0,> 2 Years,Yes,58364.26,135.0,194
17751,Male,67,1,38.0,1,< 1 Year,No,35204.97,71.0,229
1109,Female,36,1,11.0,1,1-2 Year,No,25699.86,105.0,190
3342,Female,61,1,29.0,1,1-2 Year,No,26714.69,12.0,147
18901,Female,60,1,5.0,1,> 2 Years,Yes,51292.77,42.0,173
18820,Female,38,1,20.0,1,< 1 Year,No,43723.07,128.0,6
18867,Male,20,1,50.0,1,> 2 Years,Yes,46297.5,1.0,59
16737,Female,19,1,32.0,0,< 1 Year,Yes,65582.03,53.0,288
17740,Female,46,1,10.0,1,> 2 Years,Yes,77089.35,26.0,288
11875,Female,56,1,39.0,0,< 1 Year,Yes,49362.8,46.0,181
832,Male,41,0,33.0,0,> 2 Years,No,48670.13,131.0,79
10586,Male,55,1,19.0,1,< 1 Year,No,78443.05,56.0,237
11901,Female,67,0,6.0,1,< 1 Year,No,33880.99,89.0,198
2173,Male,51,0,27.0,1,< 1 Year,No,25986.16,82.0,42
6941,Female,42,1,0.0,0,> 2 Years,No,59206.86,154.0,17
43,Female,40,1,27.0,0,< 1 Year,No,50513.27,96.0,233
2739,Female,31,1,33.0,0,< 1 Year,No,43322.53,113.0,91
4064,Male,39,1,45.0,1,< 1 Year,No,32976.35,112.0,153
18407,Female,43,1,35.0,0,< 1 Year,Yes,54129.78,20.0,224
7796,Female,45,1,11.0,0,< 1 Year,Yes,56827.92,73.0,88
1829,Female,20,1,9.0,1,> 2 Years,Yes,20086.59,114.0,210
11114,Male,23,1,22.0,1,< 1 Year,Yes,43384.36,24.0,135
3527,Female,34,1,15.0,1,< 1 Year,No,78959.56,54.0,280
19128,Female,30,1,10.0,1,1-2 Year,No,72140.44,4.0,13
14376,Male,64,1,18.0,1,< 1 Year,No,76884.06,95.0,253
18625,Male,62,1,6.0,1,< 1 Year,Yes,34595.1,10.0,137
12597,Female,20,1,44.0,1,< 1 Year,No,39237.8,163.0,139
13568,Female,27,1,8.0,0,> 2 Years,Yes,63441.54,154.0,65
13375,Female,45,1,51.0,1,< 1 Year,No,53087.16,137.0,114
19491,Female,46,1,37.0,1,< 1 Year,No,78531.52,44.0,64
18202,Female,37,1,22.0,1,> 2 Years,Yes,69243.33,79.0,187
17660,Male,27,1,32.0,0,> 2 Years,No,52316.55,139.0,54
5387,Male,63,1,33.0,1,< 1 Year,No,74463.89,38.0,23
1026,Female,37,1,7.0,1,1-2 Year,No,31810.62,17.0,44
5379,Male,38,1,39.0,0,1-2 Year,Yes,44155.65,4.0,290
9422,Male,37,1,28.0,1,< 1 Year,Yes,29802.16,63.0,237
16258,Female,24,1,44.0,1,> 2 Years,No,37628.86,106.0,221
19616,Male,49,1,42.0,1,> 2 Years,No,70597.78,23.0,27
9913,Female,51,1,23.0,0,< 1 Year,No,61364.06,7.0,292
18946,Male,42,1,0.0,1,1-2 Year,No,66754.7,47.0,245
16243,Male,52,1,29.0,1,1-2 Year,Yes,35193.84,103.0,249
1586,Female,19,1,24.0,1,> 2 Years,No,27394.54,47.0,85
5585,Male,32,1,41.0,1,1-2 Year,No,23289.97,16.0,209
19859,Male,26,1,5.0,1,1-2 Year,No,48192.9,62.0,99
2654,Male,50,0,33.0,1,< 1 Year,Yes,72732.21,120.0,251
12182,Female,57,1,1.0,0,> 2 Years,No,62989.3,33.0,113
214,Male,58,1,17.0,0,1-2 Year,Yes,73286.58,136.0,75
7511,Male,38,1,42.0,1,1-2 Year,No,49026.1,163.0,55
7899,Male,65,1,21.0,0,1-2 Year,No,47849.36,137.0,283
6872,Male,40,1,7.0,0,1-2 Year,Yes,76445.45,120.0,64
9213,Male,21,1,27.0,0,< 1 Year,No,70847.26,113.0,25
13273,Female,35,1,1.0,1,< 1 Year,No,27840.65,133.0,27
11829,Female,36,1,22.0,1,< 1 Year,Yes,53805.26,87.0,28
6815,Male,22,1,49.0,1,1-2 Year,No,49464.06,22.0,105
4932,Male,56,1,31.0,0,> 2 Years,No,61591.33,138.0,167
6936,Male,21,1,34.0,0,< 1 Year,Yes,57830.13,44.0,120
7854,Female,39,1,21.0,1,< 1 Year,No,29856.82,107.0,124
13653,Female,18,0,8.0,1,< 1 Year,No,29633.35,124.0,174
14952,Female,31,1,24.0,0,< 1 Year,No,26772.4,38.0,201
7455,Male,58,1,43.0,0,> 2 Years,No,60631.55,109.0,208
15452,Female,18,1,33.0,1,1-2 Year,No,51935.93,19.0,291
2442,Female,62,1,37.0,1,1-2 Year,Yes,38571.75,134.0,84
7096,Male,51,1,39.0,0,< 1 Year,Yes,49319.45,7.0,264
9533,Female,40,1,30.0,1,< 1 Year,Yes,21637.58,15.0,284
19427,Female,46,1,31.0,0,< 1 Year,Yes,58704.22,86.0,246
12071,Female,65,0,45.0,1,< 1 Year,Yes,24389.17,89.0,126
15137,Female,64,0,22.0,0,> 2 Years,No,74442.87,66.0,154
9065,Male,30,0,20.0,0,1-2 Year,No,49825.08,151.0,85
1389,Male,67,1,51.0,1,1-2 Year,Yes,56407.65,52.0,116
13057,Female,64,1,46.0,1,> 2 Years,Yes,66409.08,134.0,75
18491,Female,24,1,44.0,0,1-2 Year,No,37225.66,93.0,94
8451,Female,48,1,1.0,0,> 2 Years,Yes,43360.02,8.0,108
6224,Female,55,0,44.0,1,< 1 Year,Yes,59286.84,57.0,5
7563,Male,32,1,32.0,0,< 1 Year,Yes,38649.16,135.0,149
13007,Male,53,1,46.0,0,> 2 Years,No,29021.15,12.0,172
10459,Male,57,1,29.0,1,1-2 Year,Yes,33146.52,145.0,235
1577,Male,63,1,46.0,0,< 1 Year,Yes,73697.07,89.0,124
16652,Male,30,0,32.0,1,< 1 Year,Yes,30210.79,128.0,281
17311,Male,41,1,8.0,0,< 1 Year,Yes,35725.81,147.0,95
6117,Male,69,0,38.0,1,< 1 Year,No,55901.93,153.0,90
393,Female,42,1,15.0,1,< 1 Year,No,38629.9,71.0,196
4765,Male,23,1,23.0,1,> 2 Years,Yes,79526.59,136.0,61
14857,Male,45,1,29.0,0,< 1 Year,No,66903.18,115.0,139
15348,Female,58,1,36.0,0,1-2 Year,No,52835.47,111.0,264
3881,Female,62,1,17.0,1,1-2 Year,No,62744.36,157.0,13
19146,Male,50,1,6.0,0,> 2 Years,No,69052.18,115.0,282
12346,Male,69,0,44.0,1,> 2 Years,Yes,75974.67,108.0,116
13269,Female,24,1,50.0,1,< 1 Year,No,65395.13,100.0,210
3452,Male,35,1,38.0,0,1-2 Year,No,27867.14,156.0,248
15901,Female,49,1,26.0,0,1-2 Year,Yes,69178.8,16.0,138
1903,Male,32,1,34.0,0,1-2 Year,Yes,37853.9,63.0,37
13556,Male,51,1,39.0,1,> 2 Years,No,29993.27,128.0,53
2541,Male,56,1,28.0,1,1-2 Year,Yes,76053.31,94.0,48
3432,Female,63,1,23.0,0,> 2 Years,Yes,46744.47,74.0,67
3285,Male,32,1,4.0,1,< 1 Year,No,36813.45,98.0,208
7187,Male,19,0,28.0,1,< 1 Year,Yes,39325.52,35.0,77
4924,Female,65,1,27.0,1,> 2 Years,Yes,38266.01,9.0,183
7504,Female,45,1,52.0,0,1-2 Year,Yes,36287.63,51.0,70
10277,Male,23,1,5.0,1,1-2 Year,No,50449.28,55.0,212
9173,Female,61,1,36.0,1,> 2 Years,No,30009.99,2.0,51
9376,Female,47,0,21.0,1,1-2 Year,No,44163.45,122.0,102
9973,Male,47,1,43.0,1,> 2 Years,Yes,22215.36,59.0,63
117,Male,21,1,13.0,1,< 1 Year,Yes,72779.5,13.0,219
14536,Female,56,1,22.0,1,1-2 Year,No,70534.69,101.0,270
14762,Female,23,1,41.0,1,< 1 Year,Yes,79646.85,98.0,171
2865,Female,49,1,8.0,0,> 2 Years,No,61827.06,111.0,181
9184,Male,67,1,20.0,1,< 1 Year,No,66291.14,109.0,161
6609,Male,37,1,39.0,0,> 2 Years,Yes,32834.95,106.0,146
14465,Female,68,1,40.0,1,1-2 Year,Yes,66758.03,83.0,210
7925,Male,34,1,29.0,1,< 1 Year,No,27837.69,160.0,291
12857,Female,24,1,39.0,0,< 1 Year,No,67744.86,151.0,209
14736,Male,41,1,19.0,0,1-2 Year,Yes,37148.76,9.0,24
2637,Male,23,0,44.0,1,1-2 Year,No,25022.84,76.0,41
1702,Female,61,0,22.0,1,< 1 Year,No,33342.28,59.0,227
6547,Female,35,1,14.0,1,1-2 Year,Yes,36365.63,126.0,30
17816,Female,49,1,33.0,0,1-2 Year,No,70511.07,10.0,192
11010,Female,65,1,37.0,0,< 1 Year,No,22051.44,113.0,251
8809,Male,34,1,11.0,1,1-2 Year,Yes,35886.38,131.0,40
989,Female,26,1,43.0,0,< 1 Year,Yes,41988.78,145.0,66
7592,Male,48,1,37.0,0,> 2 Years,No,39005.08,122.0,31
12091,Male,20,1,13.0,1,< 1 Year,No,28006.92,109.0,220
1355,Female,58,1,3.0,0,< 1 Year,Yes,49828.7,98.0,46
267,Female,32,1,14.0,0,> 2 Years,No,54612.57,123.0,130
7309,Male,62,1,44.0,1,1-2 Year,No,75435.94,122.0,243
10385,Female,55,0,16.0,1,> 2 Years,No,63519.33,89.0,281
10557,Female,31,1,51.0,1,< 1 Year,Yes,28773.67,156.0,207
3786,Female,25,1,16.0,0,> 2 Years,No,54684.75,113.0,64
7264,Female,36,1,8.0,0,1-2 Year,Yes,68936.36,9.0,209
44,Female,29,0,17.0,0,1-2 Year,Yes,59241.39,69.0,212
17941,Male,35,1,40.0,1,> 2 Years,No,39177.11,112.0,126
5301,Female,25,1,49.0,0,> 2 Years,Yes,32836.45,12.0,142
10421,Male,42,1,27.0,0,1-2 Year,No,70235.07,31.0,11
8722,Male,64,1,9.0,0,< 1 Year,No,34368.19,3.0,226
4860,Female,20,1,37.0,0,< 1 Year,No,68581.42,108.0,35
4647,Female,29,1,38.0,1,> 2 Years,No,52541.73,155.0,127
9057,Male,46,1,13.0,1,> 2 Years,Yes,54870.06,44.0,265
5406,Female,35,1,24.0,0,> 2 Years,Yes,62937.73,132.0,33
4560,Female,24,1,45.0,0,< 1 Year,Yes,24153.81,97.0,12
15055,Female,22,1,24.0,0,< 1 Year,Yes,71287.45,153.0,120
13001,Female,19,1,50.0,1,1-2 Year,No,21768.48,111.0,169
6705,Female,23,1,45.0,0,< 1 Year,Yes,50511.27,38.0,18
12459,Female,33,1,19.0,0,< 1 Year,No,20041.36,100.0,69
545,Male,30,1,19.0,0,1-2 Year,No,43369.17,36.0,266
8405,Female,65,1,50.0,1,1-2 Year,Yes,54937.48,158.0,63
17974,Male,44,1,15.0,1,1-2 Year,Yes,67596.55,87.0,100
14891,Male,55,1,46.0,0,< 1 Year,No,25166.7,32.0,76
1021,Male,56,1,6.0,0,> 2 Years,No,68697.84,89.0,248
4225,Female,30,1,10.0,1,< 1 Year,Yes,63452.78,129.0,235
15191,Male,47,1,20.0,1,> 2 Years,No,33671.12,6.0,52
4664,Male,44,1,40.0,0,1-2 Year,No,47832.57,57.0,1
9873,Female,21,1,4.0,0,> 2 Years,No,68897.7,1.0,44
6192,Female,44,1,30.0,1,< 1 Year,Yes,29738.18,3.0,232
2179,Male,31,1,0.0,0,1-2 Year,Yes,65970.89,94.0,18
2762,Male,54,1,41.0,0,< 1 Year,No,49269.24,53.0,12
8873,Male,67,0,32.0,0,1-2 Year,No,51512.12,134.0,147
10404,Male,37,1,33.0,1,> 2 Years,No,73206.64,51.0,59
8710,Male,34,1,39.0,1,1-2 Year,Yes,79745.35,52.0,248
17882,Female,44,1,39.0,1,< 1 Year,No,50458.78,22.0,162
11252,Female,34,1,31.0,1,< 1 Year,No,55236.13,64.0,196
8187,Female,44,1,40.0,0,> 2 Years,Yes,34986.03,63.0,29
5540,Female,27,1,14.0,1,< 1 Year,Yes,39419.4,125.0,206
18074,Female,65,1,13.0,0,1-2 Year,Yes,28816.25,130.0,145
5266,Male,23,1,17.0,0,< 1 Year,No,58479.71,79.0,36
2440,Male,27,1,32.0,0,1-2 Year,No,67340.69,93.0,140
17362,Male,29,1,11.0,1,1-2 Year,No,63692.34,138.0,82
5633,Female,23,1,43.0,0,> 2 Years,Yes,78257.36,74.0,249
12849,Female,51,1,11.0,0,> 2 Years,No,22027.96,71.0,198
10575,Male,23,1,30.0,1,> 2 Years,Yes,74463.41,153.0,199
10128,Female,28,1,8.0,0,> 2 Years,No,28509.76,92.0,226
5057,Male,66,1,4.0,0,1-2 Year,Yes,42868.98,65.0,2
9351,Female,34,1,22.0,0,> 2 Years,Yes,73349.22,60.0,280
13557,Female,39,1,46.0,1,1-2 Year,Yes,41842.81,52.0,267
8210,Female,49,1,7.0,0,> 2 Years,Yes,54195.91,136.0,97
7931,Female,48,1,49.0,0,1-2 Year,Yes,47758.92,119.0,114
15868,Male,35,1,8.0,0,> 2 Years,No,64087.27,112.0,10
13971,Male,63,1,49.0,1,> 2 Years,No,58638.98,148.0,38
17080,Male,31,1,28.0,0,< 1 Year,Yes,24222.69,36.0,279
16459,Female,36,1,36.0,0,< 1 Year,No,51808.73,56.0,2
14789,Female,31,1,2.0,1,< 1 Year,No,78635.91,83.0,117
1976,Male,22,1,25.0,1,1-2 Year,Yes,69026.02,2.0,9
11847,Male,28,1,30.0,1,1-2 Year,Yes,52243.39,157.0,163
5541,Male,29,1,5.0,1,< 1 Year,No,39114.56,118.0,180
3316,Male,35,1,52.0,0,< 1 Year,Yes,76009.78,46.0,258
5012,Female,64,1,30.0,1,> 2 Years,Yes,72341.98,7.0,23
3405,Male,68,1,52.0,1,> 2 Years,No,40005.28,37.0,38
7401,Male,38,1,34.0,1,1-2 Year,No,27618.37,133.0,148
14244,Female,36,1,22.0,0,> 2 Years,Yes,62903.07,11.0,213
16383,Male,45,1,15.0,0,> 2 Years,No,37206.71,98.0,137
1009,Female,60,1,2.0,1,1-2 Year,No,24400.6,134.0,227
19718,Male,58,0,37.0,0,> 2 Years,Yes,51982.02,159.0,148
6410,Male,45,1,13.0,1,1-2 Year,No,22188.3,44.0,243
18233,Female,22,1,38.0,0,< 1 Year,No,53482.46,61.0,297
7154,Male,65,1,38.0,0,> 2 Years,Yes,47532.4,37.0,97
6717,Female,38,1,2.0,1,1-2 Year,Yes,77638.61,122.0,234
1304,Female,22,1,50.0,1,1-2 Year,Yes,72958.15,25.0,164
16667,Male,59,1,23.0,0,< 1 Year,No,78648.67,117.0,28
19248,Male,65,1,45.0,0,< 1 Year,Yes,70140.59,62.0,240
3457,Male,19,1,42.0,0,< 1 Year,No,67537.92,30.0,47
8398,Male,19,1,42.0,1,> 2 Years,Yes,70940.82,132.0,298
5474,Female,28,1,17.0,0,1-2 Year,No,71759.23,89.0,170
4327,Male,43,1,12.0,0,1-2 Year,No,72136.79,20.0,223
9643,Male,49,0,49.0,1,< 1 Year,Yes,74679.73,52.0,153
9464,Male,19,1,5.0,1,1-2 Year,No,54214.95,135.0,117
10280,Female,54,0,32.0,0,< 1 Year,No,37038.64,147.0,237
6751,Female,39,1,6.0,1,1-2 Year,Yes,47625.59,76.0,194
5877,Male,57,1,36.0,0,< 1 Year,Yes,52506.29,11.0,149
775,Female,50,1,24.0,1,1-2 Year,No,65243.62,153.0,206
12062,Female,29,1,41.0,0,> 2 Years,No,53065.43,55.0,3
14325,Female,60,1,5.0,0,> 2 Years,Yes,60949.05,78.0,284
12303,Female,22,1,20.0,1,> 2 Years,Yes,71217.84,16.0,271
11060,Female,56,1,8.0,0,> 2 Years,No,47727.72,69.0,209
2937,Female,50,1,25.0,1,> 2 Years,No,54607.57,160.0,77
8468,Male,24,1,41.0,0,1-2 Year,Yes,30273.04,92.0,17
15997,Male,56,1,21.0,1,< 1 Year,Yes,63493.16,89.0,130
8714,Male,23,1,26.0,1,< 1 Year,No,68162.34,57.0,17
18878,Female,35,1,1.0,0,> 2 Years,Yes,69626.89,159.0,67
10972,Male,67,1,12.0,1,1-2 Year,Yes,53648.45,107.0,191
9419,Female,63,1,31.0,1,< 1 Year,No,53279.63,107.0,26
8599,Female,31,1,24.0,1,< 1 Year,Yes,20840.84,13.0,226
19636,Female,52,1,48.0,1,> 2 Years,Yes,79278.17,96.0,287
19847,Male,41,0,12.0,1,< 1 Year,No,48939.3,153.0,196
1896,Male,67,1,5.0,0,> 2 Years,Yes,66208.9,112.0,257
18437,Female,31,1,4.0,1,> 2 Years,Yes,76737.22,39.0,230
14466,Female,53,0,37.0,1,1-2 Year,Yes,55947.93,95.0,214
16937,Female,18,1,26.0,0,1-2 Year,No,52213.41,114.0,224
9756,Female,33,1,3.0,0,1-2 Year,No,54336.57,16.0,237
19098,Female,53,1,5.0,0,< 1 Year,No,38982.65,116.0,9
4115,Female,38,1,29.0,1,< 1 Year,Yes,46588.16,33.0,290
2086,Male,61,1,45.0,0,< 1 Year,Yes,56032.95,163.0,41
15726,Female,29,1,43.0,0,1-2 Year,No,48758.22,130.0,33
6664,Male,36,1,12.0,0,> 2 Years,Yes,75617.01,39.0,299
15412,Male,36,0,29.0,0,< 1 Year,Yes,25069.48,82.0,156
16282,Male,36,1,27.0,0,< 1 Year,Yes,67988.37,20.0,238
7126,Male,49,1,29.0,0,1-2 Year,Yes,35375.78,136.0,137
9135,Male,31,1,43.0,0,< 1 Year,No,33711.79,93.0,118
9474,Male,39,1,17.0,1,> 2 Years,Yes,43741.31,146.0,63
9400,Male,20,1,8.0,0,> 2 Years,Yes,52923.15,56.0,165
12618,Male,38,1,30.0,0,< 1 Year,No,38644.73,4.0,72
15293,Male,22,1,25.0,1,> 2 Years,No,24289.38,45.0,31
2901,Female,51,0,17.0,0,1-2 Year,No,77482.67,98.0,227
19025,Male,21,1,36.0,1,1-2 Year,Yes,47056.5,39.0,133
12059,Female,49,0,1.0,1,> 2 Years,Yes,32846.49,93.0,212
13100,Male,34,1,1.0,0,> 2 Years,Yes,77293.66,110.0,273
17756,Male,54,0,14.0,0,> 2 Years,No,51942.4,15.0,166
13294,Female,63,1,30.0,0,< 1 Year,Yes,35713.29,80.0,127
4999,Female,23,1,14.0,1,< 1 Year,Yes,76165.69,51.0,74
13921,Male,53,1,1.0,1,1-2 Year,Yes,50116.5,65.0,1
10725,Male,31,1,38.0,0,> 2 Years,Yes,77959.67,51.0,80
